movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
904,89,1,USA,53000000,45207112,21283,190,98,361,17,12000,708,303,13390,5.5,Fair
905,123,7,USA,53000000,62563543,115216,289,391,44000,108,40000,19000,3000,63769,7,Good
906,135,0,USA,90000000,33574332,101221,415,279,0,16000,23000,638,310,24468,7.1,Good
907,118,0,USA,50000000,73343413,217480,429,216,21000,473,18000,1000,963,22517,7.4,Good
908,189,0,USA,53000000,25031037,155496,532,250,0,0,16000,3000,1000,22186,7.6,Good
909,172,1,USA,55000000,22843047,6082,207,78,853,438,852,637,466,2397,5.9,Fair
910,124,1,USA,55000000,5755286,18310,63,106,672,161,21000,3000,681,26334,5.9,Fair
911,141,0,USA,52000000,164435221,525801,667,194,15000,14000,29000,15000,3000,48153,8,Good
912,157,0,USA,40000000,95720716,216032,640,558,39000,0,1000,1000,304,2759,7.4,Good
913,106,1,USA,52000000,118683135,102167,483,183,0,235,4000,957,931,8315,5.8,Fair
914,108,1,USA,52000000,143704210,145974,611,238,10000,58,14000,11000,838,26002,6.3,Good
915,125,12,USA,52000000,110476776,95437,211,186,9000,0,14000,12000,11000,45696,5.7,Fair
916,107,5,USA,50000000,80270227,66382,612,144,0,422,631,534,379,2297,5.1,Fair
917,215,0,USA,52000000,36385763,138941,1448,156,0,0,648,568,463,1937,7.6,Good
918,118,2,USA,52000000,37035845,136680,149,215,13000,71,16000,10000,634,28045,6.4,Good
919,118,1,UK,52000000,34580635,100743,549,140,0,869,134,27,21,209,7.4,Good
920,178,2,USA,52000000,42438300,333542,533,133,11000,17000,22000,721,574,24183,8.2,Excellent
921,92,1,France,52000000,23324666,97775,211,203,0,180,211,135,75,488,6.5,Good
922,104,3,USA,52000000,23020488,42324,180,127,846,13,961,691,343,2422,5.5,Fair
923,116,1,USA,51000000,90567722,185878,481,155,0,101,889,624,79,1711,6.5,Good
924,90,1,Germany,51000000,72601713,21396,155,98,605,176,677,560,523,2055,5.6,Fair
925,93,0,USA,,35092918,15740,110,71,1000,14,2000,1000,728,5468,4.9,Fair
926,130,2,USA,50000000,296623634,220758,919,299,13000,129,21000,17000,12000,64040,4.6,Fair
927,90,1,USA,60000000,267652016,467113,945,212,0,80,145,50,21,275,7.9,Good
928,106,2,USA,50200000,62453315,200035,407,413,36000,53,13000,963,593,14607,7.1,Good
929,155,0,USA,48000000,165500000,145257,322,67,0,58,25000,11000,720,38518,6.9,Good
930,139,0,USA,50000000,153620822,189923,318,109,0,488,10000,743,597,12182,7.3,Good
931,112,1,USA,50000000,218628680,471644,623,457,74000,3000,15000,3000,1000,21773,7,Good
932,139,0,USA,50000000,147637474,224671,470,156,11000,274,625,440,285,1474,7.7,Good
933,115,1,USA,50000000,135014968,80580,375,55,0,293,49000,22000,878,74382,6.7,Good
934,143,2,USA,50000000,2175312,131227,346,272,41000,285,11000,8000,7000,28176,6.3,Good
935,96,1,USA,50000000,126203320,110432,309,117,0,65,12000,11000,828,26826,5.8,Fair
936,112,0,USA,50000000,126975169,287822,849,539,37000,14000,1000,560,417,3388,7.1,Good
937,131,0,USA,52000000,125548685,135246,498,169,0,0,8000,883,658,10003,7.3,Good
938,116,2,USA,50000000,105807520,156717,357,140,0,80,11000,1000,651,14087,6.4,Good
939,112,2,USA,50000000,191616238,258186,322,330,24000,97,17000,920,584,19428,7.1,Good
940,123,0,USA,60000000,105264608,239752,406,120,11000,277,11000,10000,4000,25697,7.6,Good
941,104,1,USA,70000000,97680195,271691,243,190,0,235,14000,11000,1000,29505,6.8,Good
942,107,2,USA,50000000,126088877,33354,110,177,10000,43,12000,919,569,14569,6.6,Good
943,124,2,USA,50000000,91030827,46482,252,65,0,0,8000,818,701,9988,6.7,Good
944,96,2,USA,50000000,150315155,54010,130,145,13000,51,8000,2000,322,10886,6.1,Good
945,125,1,USA,50000000,127997349,101178,779,321,90000,252,40000,11000,10000,62837,6,Fair
946,129,2,USA,45000000,88504640,273108,646,230,0,0,18000,412,277,19148,7.6,Good
947,90,1,USA,50000000,81517441,111368,394,143,0,241,1000,495,416,3148,7.1,Good
948,109,0,USA,50000000,81022333,34471,147,55,0,155,426,387,293,1761,5,Fair
949,124,3,USA,,75621915,111003,199,257,22000,488,19000,13000,1000,36873,7.1,Good
950,121,0,USA,50000000,79948113,186879,791,279,0,295,12000,748,329,13421,6.2,Good
951,95,2,USA,50000000,88658172,58412,242,143,2000,9,14000,11000,11000,37967,5.6,Fair
952,128,0,USA,,75888270,71153,560,196,0,62,6000,989,874,10163,5.4,Fair
953,118,7,USA,50000000,84244877,375456,292,310,44000,43,33000,15000,7000,57426,7.4,Good
954,80,0,USA,35000000,75367693,58961,232,116,795,12,13000,258,58,13430,5,Fair
955,99,1,USA,60000000,73701902,27548,209,105,0,148,2000,843,660,6729,5.2,Fair
956,133,1,USA,50000000,75605492,283563,312,419,27000,152,22000,18000,11000,53094,7.6,Good
957,127,3,USA,50000000,67823573,91176,130,64,0,249,18000,11000,808,30383,6.6,Good
958,106,0,UK,50000000,91439400,200647,384,359,24000,174,14000,664,660,16967,7,Good
959,98,3,USA,65000000,67128202,43328,110,166,0,99,12000,536,433,14007,5.7,Fair
960,132,1,USA,54000000,70496802,791783,2042,525,48000,160,20000,979,443,22417,8.2,Excellent
961,114,2,USA,50000000,60470220,81444,192,165,955,71,154,131,55,428,6.2,Good
962,45,2,UK,,,1824,9,2,0,,416,171,132,1816,7.9,Good
963,78,0,USA,50000000,58336565,12845,118,87,624,5,8000,2000,1000,11124,6.6,Good
964,101,1,USA,50000000,66002004,36431,168,117,1000,23,660,651,541,2177,4.7,Fair
965,113,0,USA,50000000,54997476,40362,248,113,970,39,1000,912,477,3341,6.3,Good
966,98,2,Germany,50000000,55682070,159868,304,349,45000,75,10000,520,467,11946,6.1,Good
967,124,0,USA,50000000,52752475,63067,533,152,0,213,838,593,372,2583,6.7,Good
968,109,1,USA,60000000,55092830,195043,329,288,27000,154,15000,348,144,15608,6.1,Good
969,128,0,USA,50000000,50815288,109188,625,358,0,79,13000,903,414,14747,7,Good
970,144,0,USA,50000000,52822418,47764,219,204,44000,0,769,726,681,3580,7.4,Good
971,95,1,USA,50000000,50150619,45580,102,156,18000,34,17000,995,679,19513,7.3,Good
972,105,1,USA,50000000,48745150,50170,306,171,773,12,87000,11000,935,101383,5.8,Fair
973,121,0,USA,50000000,50007168,39529,142,76,1000,16000,16000,1000,826,19139,6.7,Good
974,125,1,USA,50000000,48154732,60326,142,97,2000,0,10000,2000,957,15569,5.8,Fair
975,129,1,USA,50000000,48265581,261069,506,157,25000,21000,495,294,283,1397,7.8,Good
976,132,0,Canada,50000000,46982632,172792,1740,267,0,50,992,495,368,1933,6.6,Good
977,118,1,USA,50000000,44737059,48322,261,118,0,41,18000,4000,585,24024,6.5,Good
978,113,7,USA,50000000,56724080,172112,181,291,39000,22,3000,1000,1000,8398,6.7,Good
979,140,2,Germany,50000000,44484065,107227,279,68,3000,473,18000,822,294,20152,7.3,Good
980,89,0,USA,50000000,47553512,54101,210,228,15000,77,490,298,159,1367,5.8,Fair
981,104,1,USA,55000000,42610000,60293,114,36,669,644,437,289,174,1093,5.5,Fair
982,106,0,USA,50000000,41482207,68428,148,105,0,287,16000,823,767,19610,6.3,Good
983,141,1,USA,50000000,47105085,136973,275,276,47000,71,21000,3000,3000,30183,7.4,Good
984,124,2,USA,50000000,41256277,46451,156,93,0,75,294,273,258,1289,5.9,Fair
985,98,1,Germany,45000000,50740078,151580,672,191,0,38,14000,919,706,16791,6.2,Good
986,108,1,UK,40000000,40203020,74315,259,143,0,17,14000,1000,186,15634,5.9,Fair
987,114,3,USA,50000000,40905277,45895,157,124,1000,73,18000,886,323,19739,6.5,Good
988,101,1,USA,50000000,38590500,17997,140,47,812,0,854,643,158,1860,4.4,Fair
989,93,1,USA,50000000,39177541,20310,177,66,0,0,12000,722,717,14899,3.5,Bad
990,119,0,USA,50000000,39778599,176169,548,118,0,0,29000,414,39,29461,6.6,Good
991,119,1,USA,50000000,37486138,30890,106,93,718,0,627,508,434,2052,6,Fair
992,99,0,USA,40000000,38105077,58349,194,235,0,160,330,119,72,701,6.4,Good
993,137,0,USA,50000000,35168395,26034,226,113,0,0,24000,743,432,25469,6.5,Good
994,105,1,UK,,,4438,33,14,361,,325,7,5,344,7.8,Good
995,117,1,USA,40000000,32800000,34896,118,51,877,31,2000,472,210,3016,4.3,Fair
996,87,0,USA,50000000,33643461,11257,65,98,0,9,15000,2000,1000,20061,4.2,Fair
997,129,0,USA,50000000,32741596,80140,323,315,16000,16000,13000,563,447,14344,6.5,Good
998,115,0,USA,50000000,31874869,43574,302,136,0,58,33000,455,401,34606,6.1,Good
999,132,0,France,50000000,30306268,62981,84,61,0,503,45000,13000,282,58528,6.3,Good
1000,131,0,UK,50000000,27667947,86374,392,209,3000,73,879,184,163,1344,6.2,Good
1001,95,1,USA,50000000,27067160,18404,150,99,0,0,13000,559,323,14706,5.9,Fair
1002,125,3,USA,40000000,26616999,92461,347,298,43000,487,430,329,201,1300,5.9,Fair
1003,98,0,Germany,50000000,26536120,49926,286,131,0,323,933,631,511,3357,6.5,Good
1004,110,1,USA,50000000,26199517,34356,260,146,705,16000,16000,1000,581,18635,6.4,Good
1005,118,0,USA,50000000,25450527,80196,190,245,0,670,6000,450,294,7654,6.5,Good
1006,101,0,USA,50000000,25407250,54021,227,104,0,0,12000,898,764,15935,5.7,Fair
1007,60,2,USA,,,7945,22,4,915,,629,512,398,2758,7.5,Good
1008,90,1,USA,70000000,23159305,128455,514,162,0,663,14000,631,521,16358,8,Good
1009,119,8,USA,50000000,24006726,139535,632,259,0,0,13000,1000,639,15757,7.3,Good
1010,139,1,USA,50000000,20389967,3077,47,79,10000,378,11000,552,303,12786,6.7,Good
1011,130,0,USA,50000000,19593740,88270,420,141,0,317,18000,14000,256,32637,7.5,Good
1012,100,5,USA,40000000,19118247,19829,94,59,779,65,1000,923,730,6171,5.4,Fair
1013,114,2,USA,50000000,26442251,76010,205,236,15000,174,14000,988,655,16992,6.6,Good
1014,96,1,USA,25000000,17114882,189249,398,356,0,0,10000,6000,509,17211,7.7,Good
1015,110,3,USA,50000000,18472363,63599,208,120,0,134,23000,1000,795,25049,5.8,Fair
1016,158,0,France,390000000,14131298,55889,390,111,0,0,51,40,15,144,6.4,Good
1017,102,3,USA,49900000,21557240,85237,274,208,18000,234,20000,11000,11000,45202,5.6,Fair
1018,84,0,USA,55000000,21283440,46239,137,174,0,260,6000,694,692,8018,6,Fair
1019,115,2,USA,50000000,10556196,16562,73,59,697,333,972,713,317,2606,6.2,Good
1020,99,1,USA,50000000,16671505,33186,78,22,0,32,1000,619,479,2949,5.9,Fair
1021,135,1,USA,50000000,10400000,12037,90,34,943,596,10000,3000,2000,15820,5.1,Fair
1022,108,2,USA,22000000,9528092,38513,127,214,9000,218,6000,3000,405,10191,6.8,Good
1023,43,3,USA,,,33535,149,28,0,,3000,845,600,5381,7,Good
1024,127,0,France,50000000,10137232,58015,374,186,0,12000,984,940,897,5702,6,Fair
1025,107,0,USA,50000000,9795017,9227,70,50,422,607,2000,979,602,5461,5.1,Fair
1026,95,1,USA,50000000,20488579,113483,245,180,0,83,18000,8000,1000,29926,5.8,Fair
1027,124,7,USA,60000000,19445217,67796,258,231,14000,98,1000,852,592,3580,6.2,Good
1028,109,2,UK,55000000,8355815,34730,341,105,0,0,49000,811,809,52885,6.4,Good
1029,102,4,USA,50000000,28837115,34964,150,226,28000,0,14000,8000,1000,24107,4.8,Fair
1030,88,5,USA,50000000,6471394,15880,93,75,288,5,11000,387,338,11972,4.9,Fair
1031,87,0,USA,50000000,6291602,8070,91,82,255,0,2000,602,591,3954,5.6,Fair
1032,104,1,USA,50000000,10706786,81800,211,296,15000,71,12000,2000,982,16481,5.5,Fair
1033,96,2,Canada,18000000,8742261,19824,179,103,0,43,841,342,77,1385,3.7,Bad
1034,85,1,USA,49000000,43905746,77684,294,98,0,70,26000,5000,848,32831,5.9,Fair
1035,64,8,USA,,,50391,148,30,31000,,1000,531,184,1863,8.5,Excellent
1036,104,5,USA,40000000,21413502,14429,113,48,2000,212,879,560,380,2795,6.3,Good
1037,135,2,UK,,7994115,90932,209,195,21000,628,22000,882,830,24316,7.4,Good
1038,190,0,USA,48000000,124107476,170684,867,223,0,0,599,399,215,1418,7.6,Good
1039,127,5,USA,48000000,197171806,515306,477,149,0,14000,11000,844,440,12884,8.3,Excellent
1040,129,1,UK,,12802907,70886,226,324,36000,456,2000,35,0,2035,6.6,Good
1041,120,0,USA,49000000,31569268,172965,627,371,67000,662,20000,2000,502,23051,6.9,Good
1042,118,2,USA,48000000,66488090,120202,397,75,0,176,18000,11000,308,29748,6.7,Good
1043,112,0,USA,48000000,95308367,206104,850,233,0,21000,17000,324,237,18141,6.8,Good
1044,89,0,USA,1500000,,1263,32,32,352,42,598,555,235,2353,4.6,Fair
1045,114,1,USA,48000000,60652036,137854,560,150,3000,737,2000,490,393,3743,7.1,Good
1046,137,3,Czech Republic,50000000,1206135,40568,185,172,18000,79,27000,254,194,27666,6.4,Good
1047,112,8,Canada,48000000,56607223,93367,497,103,0,109,779,629,261,1823,6.4,Good
1048,120,1,USA,48000000,50173190,148490,537,140,0,34,18000,12000,1000,33615,7.4,Good
1049,123,1,USA,48000000,47095453,64595,316,125,0,446,20000,1000,821,22209,6.4,Good
1050,93,2,USA,48000000,37879996,81888,254,125,0,11000,3000,575,484,5390,6,Fair
1051,123,1,USA,58000000,25900000,12771,84,36,828,0,12000,5000,886,18793,6.5,Good
1052,122,1,USA,55000000,53574088,237872,560,295,0,446,23000,8000,600,33548,7.8,Good
1053,115,0,France,48000000,89253340,133436,323,222,38000,118,14000,794,482,16967,6,Fair
1054,123,1,USA,48000000,37339525,71708,307,158,0,0,3000,745,23,3768,7,Good
1055,96,1,USA,47000000,60154431,122347,345,72,0,0,2000,1000,302,3718,6,Fair
1056,110,0,India,,528972,5639,55,34,522,375,113,102,59,371,7.8,Good
1057,105,1,USA,100000000,103738726,47819,164,72,2000,631,678,631,327,2096,6.1,Good
1058,113,0,USA,48000000,69304264,73068,419,152,0,323,1000,977,835,4660,6.8,Good
1059,132,1,USA,48000000,29781453,22447,210,89,0,545,919,811,807,4796,6.4,Good
1060,93,1,USA,14000000,,172489,376,145,0,270,13000,954,535,15192,7.7,Good
1061,115,0,Soviet Union,1000000,,54057,236,144,0,0,29,29,12,95,8.1,Excellent
1062,75,3,USA,47000000,15519841,8693,71,93,261,0,4000,769,677,6863,4.5,Fair
1063,108,1,USA,47000000,5600000,11913,97,46,616,350,8000,115,77,8349,5.8,Fair
1064,105,1,USA,46000000,126805112,98199,169,84,0,29,8000,1000,692,12344,6.3,Good
1065,102,4,USA,48000000,93607673,47573,343,142,881,148,8000,973,135,9176,5.7,Fair
1066,118,0,USA,46000000,67263182,218771,651,185,0,22000,14000,509,319,15658,7.2,Good
1067,111,2,USA,45000000,92001027,97838,286,143,3000,906,1000,1000,906,6315,7.6,Good
1068,81,1,USA,47000000,10539414,45729,176,178,0,39,13000,541,364,14619,4.7,Fair
1069,116,1,USA,46000000,58918501,40126,107,65,975,380,18000,13000,826,33233,6.6,Good
1070,86,1,USA,45000000,181395380,220392,243,73,0,293,509,418,255,2070,6.8,Good
1071,127,1,UK,25000000,14946229,2581,29,72,0,65,788,423,345,2104,7.3,Good
1072,140,1,South Korea,48000000,,491,16,10,115,92,1000,623,522,2704,2.7,Bad
1073,91,2,USA,45000000,130512915,60884,85,35,0,32,924,664,628,3244,4.8,Fair
1074,98,0,France,45000000,139852971,238671,461,358,63000,118,14000,935,558,16410,6.3,Good
1075,84,7,USA,48000000,110000082,111526,347,151,0,119,807,780,750,3629,5.5,Fair
1076,109,1,USA,45000000,106807667,137377,370,140,0,80,545,337,213,1574,6.2,Good
1077,93,0,USA,45000000,101702060,85323,212,201,0,40,14000,3000,311,17925,5.8,Fair
1078,113,2,USA,40000000,95149435,53687,152,77,1000,0,11000,1000,995,15362,5.7,Fair
1079,141,0,USA,45000000,100768056,59569,89,43,0,79,18000,8000,956,30063,6.5,Good
1080,119,3,USA,45000000,92115211,45798,94,39,1000,541,821,577,551,4043,6.7,Good
1081,97,1,USA,45000000,93452056,184795,310,207,22000,0,11000,2000,760,14868,7.4,Good
1082,117,1,USA,45000000,83287363,81442,137,47,0,176,11000,530,308,12757,6.9,Good
1083,101,0,Germany,60000000,82931301,43358,228,132,0,126,3000,949,586,6292,5.5,Fair
1084,153,2,USA,46000000,60962878,383591,620,454,86000,777,20000,15000,1000,37321,8.1,Excellent
1085,122,2,USA,45000000,76261036,305929,633,109,0,845,18000,881,854,22370,7.7,Good
1086,102,3,USA,45000000,71423726,123558,609,213,19000,23,25000,724,436,26998,7.3,Good
1087,83,7,USA,45000000,71277420,119590,548,127,0,322,1000,422,179,1645,5.2,Fair
1088,103,3,USA,45000000,88625922,75176,252,398,26000,33,970,91,84,1336,7.1,Good
1089,110,1,USA,45000000,70001065,191437,582,184,0,45,886,650,595,3174,7.1,Good
1090,136,0,USA,30000000,67253092,92702,209,127,0,49,17000,807,730,20299,7.2,Good
1091,91,0,USA,45000000,66790248,57281,350,167,0,50,521,108,67,758,6.5,Good
1092,89,0,USA,45000000,65557989,73539,271,119,0,49,2000,902,514,3717,4.6,Fair
1093,107,5,USA,45000000,60786269,90539,379,155,0,18,811,625,560,3106,5.6,Fair
1094,129,9,UK,45000000,59365105,318634,1004,218,52000,628,14000,14000,548,28886,7.7,Good
1095,95,0,USA,120000000,162792677,211226,317,117,0,487,18000,1000,1000,24205,7.2,Good
1096,122,1,USA,35000000,31598308,124765,541,208,0,117,40000,1000,140,41636,6.8,Good
1097,110,2,Peru,45000000,57362581,50148,116,38,0,49,13000,279,20,13331,5.4,Fair
1098,135,0,USA,45000000,53854588,37911,73,48,1000,41,982,843,808,3648,6.3,Good
1099,111,0,USA,2500000,,5888,61,8,0,5,6000,584,559,7493,7.2,Good
1100,95,1,USA,45000000,52580895,30255,118,94,743,58,14000,8000,3000,27351,5.6,Fair
1101,109,0,USA,50000000,51019112,155745,1053,276,10000,37,11000,2000,651,14073,6.8,Good
1102,93,1,USA,26000000,48114556,9380,91,59,531,38,1000,641,631,4604,4.3,Fair
1103,94,1,France,45000000,50648679,149549,348,216,0,85,14000,706,443,16225,6.3,Good
1104,117,0,USA,40000000,46280507,87165,184,173,12000,153,35000,11000,734,49743,6.5,Good
1105,112,1,USA,45000000,38360195,21215,116,99,0,61,1000,976,501,3757,6.4,Good
1106,111,1,USA,45000000,46815748,32544,69,42,0,161,11000,894,132,12161,6.3,Good
1107,96,1,USA,45000000,35617599,20688,47,25,0,0,1000,845,563,2965,5.9,Fair
1108,141,4,USA,45000000,47307550,104301,269,339,28000,0,749,463,404,1948,6.5,Good
1109,94,1,USA,25000000,32003620,79141,355,127,2000,160,550,216,167,1102,6.5,Good
1110,87,1,UK,35000000,27972410,114692,285,122,2000,29,427,304,252,1461,6.1,Good
1111,88,1,USA,50000000,28133159,30055,70,105,593,8,12000,11000,8000,33822,5.9,Fair
1112,177,3,USA,40000000,27400000,97087,569,144,11000,0,913,362,202,2449,6.6,Good
1113,133,0,USA,45000000,24343673,91860,524,156,14000,278,5000,117,107,5405,7.4,Good
1114,119,0,USA,35000000,22877808,152591,414,323,0,0,29000,14000,10000,53895,7.3,Good
1115,102,2,Germany,52000000,36883539,112769,305,199,0,503,13000,929,795,15053,6.6,Good
1116,101,0,France,70000000,22531698,81523,214,164,0,326,14000,844,510,15990,5.6,Fair
1117,91,1,USA,45000000,20400913,15455,80,39,451,29,2000,461,322,3855,5.3,Fair
1118,117,0,USA,45000000,20101861,24757,81,43,0,11000,905,484,451,2348,6,Fair
1119,86,3,USA,45000000,25200412,16580,55,82,916,13,1000,701,553,3423,5.4,Fair
1120,124,0,USA,45000000,19719930,42621,531,150,0,0,723,44,19,793,6.8,Good
1121,134,3,USA,45000000,19377727,35140,409,168,0,38,11000,8000,2000,24351,6.4,Good
1122,95,0,UK,35000000,13401683,203461,588,432,46000,38,409,107,20,578,7.1,Good
1123,100,0,Australia,45000000,17300889,27648,148,60,0,23,1000,642,579,3855,4.9,Fair
1124,220,2,USA,57000000,15527125,11388,183,85,652,0,13000,861,820,15006,5.8,Fair
1125,212,0,USA,50000000,13560960,23996,161,83,915,0,12000,5000,805,21130,7.1,Good
1126,128,2,France,45000000,15523168,132423,349,343,15000,2000,854,766,501,2507,7.2,Good
1127,106,0,USA,45000000,11146409,26551,273,106,0,208,3000,1000,855,6558,6,Fair
1128,160,0,USA,45000000,7916887,15697,182,158,0,0,23000,1000,826,26982,6,Fair
1129,114,2,China,45000000,6565495,36455,229,189,0,611,879,52,10,949,7,Good
1130,99,1,USA,40000000,15279680,48245,154,125,0,15,12000,68,61,12166,5.4,Fair
1131,74,2,USA,40000000,7262288,17307,186,87,892,188,11000,1000,865,13917,6.5,Good
1132,139,0,USA,45000000,4584886,19114,115,115,0,179,267,202,50,538,6.4,Good
1133,52,9,France,,,15762,47,23,17000,,164,116,114,654,8.3,Excellent
1134,103,2,USA,45000000,2154540,3803,41,24,68,170,849,623,269,2457,4.9,Fair
1135,101,1,USA,45000000,8129455,89568,142,152,17000,32,219,141,104,661,6.3,Good
1136,91,0,USA,65000000,,4377,66,12,0,11,719,611,500,3090,1.7,Bad
1137,130,1,USA,44500000,136019448,452465,695,656,89000,0,1000,660,650,3133,7.7,Good
1138,130,1,USA,44000000,183875760,213668,270,119,0,99,11000,1000,812,13357,7.8,Good
1139,110,1,USA,40000000,67061228,96565,135,161,0,72,18000,1000,789,21554,5.5,Fair
1140,147,3,USA,44000000,53300852,154487,259,73,0,272,22000,11000,893,37076,7.5,Good
1141,96,0,USA,44000000,150415432,117606,217,96,0,170,13000,738,668,15662,6.4,Good
1142,118,1,USA,44000000,44834712,13995,62,28,353,13,23000,2000,643,26907,5.6,Fair
1143,88,0,USA,2600000,84300000,90360,147,105,0,3,1000,48,40,1178,7.5,Good
1144,325,0,USA,44000000,1500000,9830,189,102,1000,517,12000,849,678,14255,6.8,Good
1145,102,1,USA,50000000,62318875,156225,502,206,0,235,956,845,520,2998,6.8,Good
1146,110,2,USA,40000000,5773519,28618,91,159,11000,118,11000,1000,287,12876,6,Fair
1147,136,1,USA,43000000,51768623,73006,297,137,0,835,670,370,225,1801,7.3,Good
1148,103,1,USA,43000000,37035515,34597,194,116,0,84,12000,10000,664,23864,6,Fair
1149,103,1,France,45000000,24520892,85198,303,177,0,255,11000,5000,5000,22383,7,Good
1150,90,3,USA,43000000,24430272,46158,403,99,0,16,44,28,16,132,5.1,Fair
